internals,assignments,viva,lab_marks,mid_exam,attendance,study_hours,backlogs,sleep_hours,stress_level,previous_cgpa,branch,year,final_score,grade
11,7,3,11,10,64,2.3,3,4.2,3,4.49,ECE,2,33.55,FAIL
14,11,6,19,16,87,6.4,2,5.0,1,5.73,MECH,3,56.23,D
14,12,6,20,12,82,5.0,1,8.2,5,6.72,MECH,1,56.99,D
14,11,3,18,18,87,5.3,2,6.5,6,6.13,ECE,3,52.82,D
14,8,3,15,14,73,3.0,2,9.7,7,5.09,MECH,1,41.93,FAIL
15,10,3,18,14,84,5.7,2,7.6,6,5.9,MECH,4,46.91,FAIL
8,10,1,12,15,68,5.8,1,7.8,9,4.51,CSE,4,38.53,FAIL
12,8,3,10,13,100,2.7,2,5.4,8,4.77,MECH,1,42.7,FAIL
9,9,5,10,4,62,1.2,4,6.4,6,3.82,ECE,3,27.1,FAIL
18,9,6,19,20,100,5.2,0,5.9,6,5.78,ECE,2,65.48,C
12,7,4,14,16,75,0.9,0,5.4,7,4.61,CSE,2,48.39,FAIL
18,10,2,14,9,54,4.3,0,8.0,1,5.87,ECE,1,43.31,FAIL
12,14,2,16,16,95,3.1,0,8.3,4,5.62,MECH,4,54.19,D
18,7,6,12,21,76,6.4,2,7.6,1,6.54,CSE,2,52.2,D
16,11,6,19,10,87,3.2,0,5.8,6,5.46,CSE,2,57.86,D
19,13,6,18,12,93,6.2,1,7.5,4,7.22,MECH,4,62.66,C
12,8,5,7,13,80,3.0,3,4.1,10,5.22,CSE,1,33.42,FAIL
13,11,4,15,15,66,6.0,2,9.0,4,6.32,ECE,1,44.96,FAIL
17,9,6,18,21,89,8.1,1,5.1,5,6.23,ECE,2,63.44,C
6,6,2,13,18,75,1.9,2,5.3,4,4.42,ECE,2,37.88,FAIL
12,11,5,15,17,85,4.6,1,7.2,4,5.74,CSE,2,53.74,D
13,8,5,14,10,42,9.5,0,7.3,3,6.6,MECH,1,38.66,FAIL
16,10,6,13,16,81,4.1,0,6.9,2,5.89,ECE,2,58.03,D
14,7,5,12,12,65,4.1,0,5.3,1,4.85,ECE,1,47.15,FAIL
14,10,5,16,20,99,5.6,1,8.7,6,6.13,MECH,2,56.14,D
9,11,5,19,8,84,4.1,0,4.5,4,4.75,ECE,3,49.77,FAIL
6,4,2,9,13,78,0.6,1,4.8,9,3.79,CSE,4,31.5,FAIL
19,10,8,14,21,82,6.3,2,6.8,3,6.02,CSE,4,60.52,C
12,7,5,13,10,60,0.0,2,5.1,8,4.28,MECH,1,36.7,FAIL
16,10,5,14,18,99,3.2,2,8.8,8,5.07,CSE,1,54.95,D
20,9,4,19,18,100,6.4,2,5.2,8,5.25,CSE,4,59.9,D
18,9,4,12,6,80,3.3,0,9.3,5,4.75,CSE,1,48.53,FAIL
12,8,3,17,15,98,2.6,2,8.6,4,5.69,MECH,1,51.9,D
11,7,4,16,13,66,5.8,1,8.9,8,4.16,CSE,1,41.55,FAIL
14,11,0,16,9,63,2.3,1,9.8,3,5.08,CSE,1,44.74,FAIL
4,9,2,14,13,75,1.6,1,7.1,6,4.86,ECE,2,37.11,FAIL
12,8,4,6,8,81,4.5,0,5.5,5,4.37,ECE,3,41.28,FAIL
15,9,6,8,12,69,3.6,0,6.8,3,4.72,MECH,1,46.3,FAIL
11,6,4,13,14,83,1.5,4,6.2,6,4.84,ECE,4,39.51,FAIL
16,10,4,10,21,79,5.3,2,5.9,6,5.15,CSE,2,50.69,D
7,7,2,9,10,60,4.9,1,7.2,3,5.16,ECE,1,30.55,FAIL
14,8,3,16,16,82,3.3,2,6.5,6,5.26,MECH,4,50.37,D
12,8,1,11,10,87,3.4,3,5.9,1,4.84,MECH,3,37.6,FAIL
14,9,4,13,18,77,4.9,0,6.6,3,5.89,CSE,3,52.83,D
13,11,8,15,16,92,6.4,2,7.8,4,5.87,CSE,4,53.08,D
16,8,4,15,13,56,3.4,3,8.4,6,4.51,MECH,4,39.3,FAIL
13,8,4,16,10,82,5.3,2,4.6,7,4.13,MECH,3,43.59,FAIL
13,2,1,19,14,57,5.1,2,6.5,5,4.81,MECH,3,35.88,FAIL
19,7,6,16,11,58,5.8,3,6.8,6,5.22,ECE,2,42.11,FAIL
10,6,6,17,12,65,4.1,2,5.2,5,4.91,ECE,3,42.48,FAIL
11,8,4,9,8,60,2.2,5,6.8,6,4.66,ECE,1,27.96,FAIL
10,6,4,7,11,66,3.1,1,7.2,6,4.67,CSE,4,32.27,FAIL
11,8,3,15,14,71,4.7,2,7.8,4,5.37,CSE,2,40.14,FAIL
17,12,5,15,16,87,7.6,2,7.1,4,5.46,MECH,3,53.68,D
11,6,8,17,16,70,3.0,1,5.7,6,4.75,MECH,2,45.89,FAIL
17,8,3,10,10,51,5.6,3,10.0,9,4.58,CSE,4,33.07,FAIL
19,8,7,12,18,92,3.3,5,8.2,7,4.82,CSE,3,50.33,D
13,8,7,12,12,62,4.2,0,7.8,3,5.64,ECE,2,44.48,FAIL
10,7,5,14,19,74,7.0,3,8.5,3,5.12,CSE,1,42.86,FAIL
14,9,5,15,16,81,5.5,0,7.4,4,5.92,CSE,3,54.77,D
16,9,2,13,19,77,1.5,0,8.9,5,5.44,CSE,1,53.34,D
11,7,5,18,14,91,2.9,0,7.1,5,5.13,CSE,3,51.98,D
21,9,5,12,11,82,6.5,3,7.0,7,5.97,CSE,1,44.45,FAIL
13,12,3,14,11,62,4.3,2,8.0,8,4.5,CSE,4,39.62,FAIL
11,10,4,16,14,100,1.7,0,9.4,5,5.34,ECE,2,55.38,D
10,9,4,13,17,77,2.4,2,9.3,5,4.68,ECE,3,43.72,FAIL
12,8,5,15,9,72,5.4,0,7.9,6,5.32,ECE,2,46.28,FAIL
12,12,5,13,12,89,6.0,2,7.8,7,5.14,MECH,1,47.32,FAIL
10,11,6,9,14,78,4.0,1,8.0,6,4.89,ECE,4,44.86,FAIL
15,10,5,18,18,80,9.0,0,8.5,4,6.15,MECH,1,59.2,D
16,13,5,15,21,100,5.6,2,8.9,4,6.19,CSE,1,63.18,C
18,12,3,16,8,70,3.5,1,6.6,3,5.85,ECE,1,47.73,FAIL
14,4,4,12,11,70,2.4,2,9.0,5,5.56,CSE,4,37.31,FAIL
14,10,4,15,15,76,2.1,2,7.5,6,5.22,CSE,2,44.35,FAIL
16,8,1,18,15,91,4.7,1,8.0,6,5.53,CSE,3,50.54,D
8,9,4,13,13,52,3.0,2,9.1,7,4.43,CSE,2,33.11,FAIL
16,6,5,16,12,45,7.3,0,8.1,8,4.83,ECE,2,44.62,FAIL
13,11,8,14,18,66,6.9,1,8.4,2,5.55,CSE,3,52.34,D
10,4,2,14,9,50,5.3,3,6.4,6,4.36,CSE,2,25.13,FAIL
13,10,3,10,11,68,1.6,2,9.2,6,4.86,CSE,3,40.55,FAIL
20,8,5,11,13,82,2.7,3,8.0,5,4.85,MECH,4,45.54,FAIL
12,11,4,13,11,61,6.5,2,7.2,3,5.06,CSE,2,39.3,FAIL
6,6,2,15,12,53,2.9,3,8.7,8,4.97,ECE,3,30.17,FAIL
15,10,2,14,13,76,6.2,1,10.9,4,5.3,CSE,3,47.69,FAIL
17,13,5,17,15,87,4.9,1,5.2,1,5.28,CSE,2,60.38,C
11,8,5,9,13,49,4.1,0,5.8,5,5.22,CSE,2,36.68,FAIL
12,10,4,8,12,87,2.6,2,11.0,5,5.48,CSE,1,42.61,FAIL
11,11,5,13,16,87,3.8,2,7.6,9,5.77,MECH,1,48.29,FAIL
15,6,5,14,15,89,4.4,1,7.3,6,4.88,MECH,1,50.25,D
22,10,6,19,15,93,6.1,0,6.8,4,5.94,ECE,1,66.03,C
21,12,5,15,18,100,2.2,0,8.8,5,6.05,MECH,2,63.62,C
13,4,2,17,13,69,3.5,0,10.9,5,4.97,CSE,2,46.71,FAIL
13,11,5,16,17,76,4.1,1,6.0,9,5.58,CSE,1,51.41,D
14,7,3,12,17,68,5.3,0,6.9,6,4.93,ECE,4,44.28,FAIL
12,13,3,14,10,75,2.2,3,6.5,2,5.48,ECE,2,41.15,FAIL
12,10,3,10,19,97,1.4,3,8.1,5,5.1,ECE,4,49.53,FAIL
14,7,4,13,15,54,5.3,2,8.8,5,5.89,MECH,4,39.31,FAIL
15,9,3,11,12,62,1.0,2,9.4,3,5.16,MECH,1,39.21,FAIL
18,15,6,20,17,95,6.6,1,8.2,1,7.5,CSE,2,66.98,C
15,12,3,15,17,90,3.7,2,10.8,6,6.33,ECE,4,51.67,D
11,7,5,13,5,69,0.9,1,6.1,3,5.24,ECE,1,38.92,FAIL
15,11,3,8,9,87,3.0,0,5.7,7,4.53,CSE,4,43.77,FAIL
17,8,3,18,9,80,4.8,1,9.2,5,5.66,CSE,1,45.51,FAIL
11,12,2,15,14,97,2.9,1,7.2,4,5.48,CSE,4,48.49,FAIL
13,4,7,16,18,76,4.0,1,4.9,1,5.43,MECH,2,54.31,D
19,10,2,18,16,90,5.5,0,6.5,7,5.52,MECH,2,59.0,D
14,8,5,15,16,100,3.6,2,7.4,6,5.14,ECE,2,50.1,D
17,6,5,16,12,83,2.1,2,6.0,4,5.07,CSE,4,48.94,FAIL
15,11,3,14,13,75,3.4,1,5.5,3,5.14,CSE,2,51.16,D
20,5,5,16,9,85,6.8,2,6.7,8,4.93,MECH,2,47.04,FAIL
14,13,6,14,19,69,7.4,2,5.4,3,5.95,ECE,1,53.58,D
16,6,6,17,15,100,0.0,0,8.0,4,5.51,ECE,4,59.0,D
17,12,6,15,17,77,6.2,1,4.1,6,5.54,CSE,4,56.71,D
16,7,4,17,14,70,4.5,1,7.1,8,5.14,MECH,4,46.58,FAIL
13,4,3,9,11,62,5.8,3,7.8,5,4.4,ECE,4,28.61,FAIL
17,8,7,12,15,91,2.9,2,6.9,4,5.06,CSE,2,50.13,D
12,10,6,11,13,88,0.5,0,8.6,5,6.01,CSE,2,50.73,D
13,7,3,17,13,67,5.2,1,4.9,7,5.18,CSE,2,41.3,FAIL
7,8,4,13,15,83,2.1,1,5.9,7,4.02,MECH,4,40.77,FAIL
10,8,4,6,13,52,1.2,1,6.5,2,4.89,CSE,1,36.49,FAIL
9,11,4,9,10,77,1.4,2,8.1,5,4.62,MECH,4,37.7,FAIL
15,9,7,10,15,81,5.2,1,7.3,2,4.77,MECH,1,47.82,FAIL
20,14,5,20,20,100,4.3,0,10.2,7,6.68,CSE,2,69.51,C
15,10,4,16,8,63,5.6,0,5.8,6,4.98,CSE,2,43.63,FAIL
15,8,5,11,13,55,5.3,0,4.9,3,5.08,CSE,3,43.04,FAIL
11,9,2,4,11,61,3.2,3,9.7,8,4.17,MECH,4,24.88,FAIL
10,8,2,4,5,54,3.9,0,4.9,6,3.89,MECH,4,25.22,FAIL
10,8,6,17,11,95,3.0,1,8.0,5,4.78,CSE,3,49.29,FAIL
10,12,5,20,12,98,3.6,3,5.5,5,6.17,CSE,4,50.33,D
6,8,2,16,11,79,2.1,0,3.9,5,3.92,MECH,2,41.93,FAIL
15,12,5,16,17,93,4.8,0,6.4,4,6.52,CSE,4,58.34,D
17,13,5,8,10,77,6.2,1,8.3,4,5.25,CSE,1,47.33,FAIL
7,5,5,12,9,73,2.4,1,5.2,7,3.97,MECH,4,35.7,FAIL
12,10,6,13,14,70,6.6,1,7.9,4,5.58,ECE,4,49.31,FAIL
11,8,4,18,18,70,4.2,1,8.1,4,5.01,ECE,3,51.83,D
15,9,6,13,10,51,4.5,1,5.1,5,4.65,CSE,3,43.3,FAIL
10,6,5,11,10,78,0.6,6,6.7,8,4.08,MECH,2,25.74,FAIL
11,6,4,10,12,74,0.4,1,9.4,7,4.62,MECH,3,40.24,FAIL
15,9,3,18,19,86,4.3,2,8.0,4,5.28,MECH,1,52.57,D
19,11,7,12,15,76,5.6,3,6.6,7,5.62,CSE,2,47.13,FAIL
13,7,6,9,18,72,2.7,3,7.6,5,5.3,CSE,3,40.59,FAIL
9,4,3,15,10,61,7.3,1,6.0,3,5.58,CSE,1,33.06,FAIL
16,8,4,19,18,76,5.5,3,8.7,4,6.2,CSE,4,51.62,D
18,12,2,18,11,86,2.2,2,8.7,8,5.19,MECH,2,49.85,FAIL
13,10,2,7,11,57,4.1,2,7.2,9,4.57,MECH,2,32.06,FAIL
17,10,7,20,15,76,9.0,2,7.3,6,5.72,CSE,4,55.69,D
13,11,4,11,8,78,1.5,1,5.5,4,4.55,MECH,4,45.09,FAIL
7,7,3,15,15,64,5.1,1,5.0,5,4.56,ECE,3,36.81,FAIL
7,5,5,8,9,66,3.4,2,6.4,3,5.16,MECH,4,32.64,FAIL
18,9,6,14,13,78,5.4,1,6.9,4,6.04,CSE,3,53.02,D
18,11,6,16,13,57,6.5,2,8.6,4,5.72,MECH,2,49.45,FAIL
12,8,5,14,12,80,3.2,1,8.4,5,5.63,ECE,1,42.79,FAIL
13,9,5,12,13,61,6.2,3,7.3,5,4.69,ECE,1,35.64,FAIL
20,12,4,17,12,90,8.4,0,8.8,5,6.51,CSE,4,56.56,D
20,9,5,15,12,100,4.1,0,5.6,5,5.38,MECH,2,60.78,C
13,10,4,13,11,62,5.6,2,8.6,7,5.19,ECE,3,39.11,FAIL
16,11,1,10,11,83,2.8,1,5.8,5,5.37,CSE,1,42.62,FAIL
18,8,4,10,16,64,4.0,3,8.9,5,4.59,MECH,3,38.66,FAIL
14,11,2,16,13,90,3.6,2,7.0,5,5.54,ECE,4,47.37,FAIL
12,5,5,11,10,56,5.6,1,4.0,8,4.54,ECE,2,36.39,FAIL
13,14,5,18,17,82,6.4,0,8.1,4,6.35,MECH,3,60.69,C
8,7,3,11,15,61,3.8,0,8.2,6,4.67,CSE,4,38.35,FAIL
17,8,4,13,13,71,7.1,2,6.3,4,5.52,MECH,4,45.11,FAIL
17,11,3,17,14,59,7.1,3,6.4,6,5.2,CSE,3,45.2,FAIL
18,9,4,17,11,87,5.7,1,6.8,6,5.28,CSE,4,51.02,D
7,5,5,10,11,62,3.0,1,4.1,7,4.06,MECH,3,31.21,FAIL
12,8,2,15,12,83,2.8,0,3.5,4,4.67,CSE,2,47.27,FAIL
14,6,4,14,9,69,2.4,1,9.0,3,5.23,CSE,1,39.33,FAIL
9,9,8,14,10,73,5.9,3,5.8,3,6.35,MECH,2,37.81,FAIL
14,10,3,13,16,77,1.6,0,9.8,7,4.97,ECE,2,48.18,FAIL
19,11,4,14,16,63,5.4,0,9.1,9,5.19,ECE,2,51.05,D
16,8,5,14,14,78,1.8,2,9.4,7,5.04,ECE,1,45.74,FAIL
9,9,8,22,20,97,5.6,1,6.0,2,5.91,CSE,1,63.6,C
13,8,6,14,13,63,4.0,2,4.6,7,4.52,MECH,2,41.17,FAIL
18,7,5,19,14,92,6.7,1,5.4,3,6.31,ECE,4,58.34,D
17,13,6,13,17,97,6.3,2,6.3,4,5.94,CSE,4,57.51,D
13,8,4,21,18,62,6.9,2,3.4,5,4.88,CSE,3,49.54,FAIL
12,6,5,9,11,53,6.9,1,6.3,6,4.84,MECH,2,35.5,FAIL
6,12,4,11,12,79,4.3,1,6.7,5,4.8,CSE,3,38.51,FAIL
13,8,6,10,13,66,1.7,3,5.1,4,5.17,CSE,2,39.02,FAIL
15,8,1,13,18,100,1.9,0,5.4,7,4.86,CSE,4,50.44,D
11,12,5,10,14,75,0.0,1,6.7,4,5.51,CSE,3,43.33,FAIL
15,6,4,6,8,62,1.8,2,7.5,8,4.56,ECE,2,30.34,FAIL
8,10,0,17,13,57,4.1,2,5.7,2,5.74,ECE,3,39.22,FAIL
9,11,2,13,14,91,2.9,2,7.4,5,5.33,MECH,1,47.07,FAIL
12,6,6,6,14,66,3.6,2,7.2,3,4.84,CSE,3,38.58,FAIL
13,10,5,14,11,75,5.0,2,7.1,3,6.06,MECH,4,45.89,FAIL
17,9,5,15,10,89,3.4,1,6.0,4,5.13,CSE,3,53.49,D
10,4,6,7,11,67,1.8,2,5.0,8,4.92,MECH,1,32.98,FAIL
18,5,4,15,13,74,3.9,2,9.5,8,5.42,MECH,1,44.17,FAIL
11,4,7,14,11,74,2.2,1,7.9,7,5.6,MECH,2,38.45,FAIL
14,8,9,11,14,85,3.5,3,8.5,5,5.0,CSE,1,46.69,FAIL
10,9,7,17,16,83,6.7,1,6.9,5,6.18,CSE,1,51.78,D
11,6,4,17,17,71,3.5,1,6.8,8,4.37,MECH,1,43.79,FAIL
14,8,4,14,12,75,7.5,3,7.7,6,4.44,MECH,2,37.81,FAIL
18,10,5,13,11,69,6.9,1,4.2,5,5.62,MECH,1,47.45,FAIL
5,6,3,7,14,52,2.8,2,5.3,8,4.14,CSE,4,25.34,FAIL
12,7,4,18,11,78,1.8,2,5.8,7,5.16,ECE,2,39.84,FAIL
20,14,3,15,17,100,3.9,1,6.3,5,5.66,MECH,4,61.52,C
18,8,5,13,17,61,6.3,2,5.7,4,5.2,ECE,3,45.83,FAIL
11,11,4,16,18,63,3.0,0,7.5,4,5.74,CSE,1,48.55,FAIL
11,6,6,15,14,61,5.8,3,7.1,4,5.34,ECE,3,36.06,FAIL
10,13,6,11,12,85,6.4,2,9.1,6,5.59,ECE,3,43.91,FAIL
7,8,3,14,14,81,2.5,1,10.7,7,5.27,ECE,4,39.07,FAIL
11,14,2,11,12,72,2.6,1,5.1,2,5.17,MECH,1,46.6,FAIL
9,5,3,15,8,61,5.4,1,7.2,1,4.1,CSE,3,38.09,FAIL
20,7,3,11,17,76,4.3,2,7.2,3,5.73,ECE,4,48.52,FAIL
13,7,4,14,14,51,2.6,0,7.0,4,5.34,CSE,2,41.73,FAIL
12,7,3,7,17,77,3.3,1,5.4,7,4.77,CSE,1,39.2,FAIL
16,7,6,16,15,88,3.9,1,5.6,4,5.2,MECH,4,51.1,D
13,9,4,12,5,56,0.9,3,7.4,6,4.56,MECH,1,29.94,FAIL
17,11,6,10,19,52,5.5,1,5.6,6,5.56,MECH,3,49.97,FAIL
16,10,5,18,11,98,3.0,2,7.2,3,6.01,ECE,4,57.03,D
10,8,3,10,7,65,0.0,1,6.6,8,4.29,CSE,1,29.7,FAIL
15,12,6,8,13,92,4.0,1,7.2,4,5.46,MECH,4,48.51,FAIL
11,7,4,12,13,72,2.5,1,5.6,8,3.99,CSE,4,39.36,FAIL
13,9,6,13,14,72,7.4,2,7.2,5,5.61,ECE,2,46.45,FAIL
16,11,3,16,15,81,2.8,4,5.7,4,5.17,CSE,1,46.88,FAIL
9,9,4,14,6,61,1.8,1,7.2,3,3.92,MECH,2,33.91,FAIL
11,7,3,13,13,76,5.0,2,9.0,5,5.2,CSE,2,40.13,FAIL
12,11,7,9,15,69,2.7,1,7.4,10,5.04,MECH,2,43.19,FAIL
13,5,3,10,14,55,2.4,2,7.5,6,4.43,CSE,1,34.18,FAIL
8,9,5,15,15,80,5.0,2,8.2,6,4.22,MECH,2,46.0,FAIL
12,7,3,11,14,71,1.9,1,4.9,4,5.55,ECE,1,40.98,FAIL
9,8,3,12,9,72,1.1,2,9.6,6,4.5,ECE,3,32.4,FAIL
20,9,4,16,11,56,7.5,3,5.4,5,4.87,ECE,1,42.72,FAIL
17,16,3,20,19,98,5.2,0,8.3,5,6.49,ECE,1,65.45,C
18,6,0,15,14,88,3.5,3,8.1,6,5.04,ECE,1,41.12,FAIL
14,7,4,8,11,89,4.0,1,5.6,1,4.77,CSE,1,45.67,FAIL
15,8,1,13,17,70,5.0,1,8.5,5,5.49,CSE,3,45.31,FAIL
13,9,4,12,11,49,5.9,0,7.7,3,5.6,ECE,4,39.47,FAIL
14,9,4,15,19,100,2.5,2,9.8,5,5.56,ECE,3,51.45,D
14,5,0,6,12,74,4.7,2,7.3,4,5.34,ECE,3,33.19,FAIL
9,9,3,9,9,63,3.0,2,6.8,4,4.34,CSE,4,30.56,FAIL
13,11,4,13,11,81,3.6,1,6.2,2,5.0,CSE,1,48.08,FAIL
9,10,6,15,13,92,4.3,1,4.4,7,4.97,ECE,2,51.01,D
14,8,4,21,16,74,4.0,3,6.5,4,5.57,ECE,4,49.57,FAIL
12,11,3,18,16,94,5.5,3,6.6,4,5.87,MECH,3,49.82,FAIL
16,8,2,13,21,91,5.0,2,7.4,8,5.9,ECE,4,48.55,FAIL
12,9,3,8,11,58,1.0,2,4.9,6,5.01,CSE,1,32.32,FAIL
16,9,2,10,9,64,1.3,2,6.6,1,5.47,CSE,2,39.78,FAIL
14,7,4,11,13,89,3.3,2,7.9,8,4.39,ECE,3,39.97,FAIL
10,7,4,12,17,34,7.7,2,8.0,8,4.5,ECE,4,30.06,FAIL
10,10,4,9,12,72,2.3,4,4.2,8,4.8,CSE,1,32.26,FAIL
13,10,4,10,6,53,3.6,2,8.1,6,4.66,MECH,3,35.01,FAIL
11,7,2,10,9,67,2.9,2,6.6,3,4.28,MECH,4,36.55,FAIL
10,12,5,13,13,70,2.9,1,6.7,5,4.67,CSE,1,41.85,FAIL
12,10,1,10,6,69,4.4,4,3.5,2,3.95,MECH,3,31.17,FAIL
9,11,5,12,19,66,6.8,1,9.2,3,5.67,CSE,3,45.69,FAIL
12,7,4,10,11,58,4.9,3,7.3,3,4.87,MECH,1,30.69,FAIL
12,9,5,15,5,100,2.4,2,4.7,4,5.19,ECE,4,45.9,FAIL
19,13,5,17,27,100,9.5,0,7.6,5,7.04,CSE,1,72.65,B
17,7,2,13,15,57,4.2,2,7.5,4,4.36,ECE,1,41.33,FAIL
13,13,6,16,13,98,2.8,3,8.8,4,5.45,MECH,1,52.69,D
16,7,4,10,11,69,6.8,0,6.5,4,4.92,MECH,2,42.2,FAIL
16,10,5,17,13,76,3.1,3,7.0,8,5.36,CSE,4,46.11,FAIL
18,6,4,15,20,74,7.3,1,6.0,9,5.67,CSE,2,47.39,FAIL
13,9,8,10,12,65,2.3,0,7.9,4,5.15,ECE,3,46.67,FAIL
13,12,5,22,12,89,6.9,1,5.8,6,5.79,CSE,1,52.58,D
11,11,6,13,17,76,4.4,0,5.7,3,4.75,MECH,1,51.68,D
10,8,8,15,15,67,6.6,0,6.9,7,5.27,MECH,1,45.43,FAIL
12,7,6,13,9,55,7.8,3,5.2,4,4.64,CSE,4,34.99,FAIL
10,9,3,16,9,61,1.7,2,9.4,4,5.01,ECE,3,35.67,FAIL
9,10,4,17,12,50,6.6,1,9.9,9,4.74,ECE,4,36.95,FAIL
13,7,0,12,11,75,1.2,0,6.3,2,4.79,ECE,1,44.68,FAIL
9,3,0,11,14,57,1.9,0,4.9,1,4.79,CSE,1,37.4,FAIL
11,6,4,15,16,71,2.4,3,7.5,6,5.21,ECE,3,38.6,FAIL
12,11,4,16,18,95,5.0,1,6.3,4,6.65,ECE,2,53.59,D
16,8,3,17,19,92,4.1,0,8.8,4,6.12,MECH,4,57.86,D
14,11,4,12,15,74,3.7,2,5.8,10,5.67,ECE,3,40.78,FAIL
12,7,3,19,10,73,4.3,5,7.8,6,5.29,CSE,3,37.24,FAIL
19,11,4,21,18,100,5.2,2,7.2,5,6.76,MECH,3,59.7,D
15,12,6,20,14,82,5.3,1,6.0,4,5.74,CSE,3,55.88,D
16,10,2,13,18,70,6.2,2,7.4,6,5.43,MECH,2,48.63,FAIL
16,13,5,17,12,53,7.6,2,8.3,2,5.57,CSE,3,45.87,FAIL
16,12,5,15,15,80,4.0,0,7.1,4,5.58,MECH,3,55.19,D
19,7,6,15,12,87,3.0,3,7.1,5,5.55,CSE,1,48.93,FAIL
12,9,3,17,7,65,5.2,3,5.7,5,4.32,CSE,4,34.28,FAIL
10,9,2,10,13,79,1.7,1,8.7,5,5.52,ECE,1,42.62,FAIL
10,10,2,10,12,69,2.6,2,8.6,4,4.44,CSE,2,39.49,FAIL
13,10,4,13,17,72,6.0,0,6.4,7,5.48,MECH,2,50.62,D
8,6,5,6,13,37,3.8,3,6.8,2,5.0,CSE,2,26.44,FAIL
6,10,5,7,10,71,1.6,1,9.1,4,5.85,MECH,1,36.67,FAIL
13,7,3,12,12,89,1.0,2,5.3,4,4.62,ECE,4,45.72,FAIL
12,6,3,14,8,65,4.1,1,7.9,7,4.42,CSE,2,38.0,FAIL
21,10,6,15,13,75,6.3,0,6.2,4,6.07,MECH,4,58.88,D
19,9,6,11,14,63,6.3,4,9.7,6,4.88,CSE,1,43.53,FAIL
15,11,4,17,14,80,4.2,1,7.1,6,4.66,CSE,2,52.16,D
18,10,6,13,12,71,8.0,2,8.9,1,6.33,ECE,2,47.28,FAIL
9,4,4,6,13,60,3.8,3,5.9,5,4.75,MECH,4,26.17,FAIL
16,10,5,11,16,94,3.7,4,5.1,2,5.76,CSE,3,51.11,D
12,9,4,17,9,88,0.0,4,6.6,6,5.11,MECH,1,41.8,FAIL
13,9,2,12,12,65,3.1,1,7.4,4,5.32,ECE,3,39.81,FAIL
12,9,2,18,11,82,5.7,3,6.2,7,5.25,CSE,1,43.77,FAIL
17,12,4,20,10,83,7.1,1,8.1,5,5.89,CSE,3,56.73,D
9,9,3,8,17,84,2.3,2,6.7,3,5.32,MECH,4,43.46,FAIL
20,8,4,11,13,49,4.9,3,3.9,7,4.31,ECE,3,35.6,FAIL
20,6,4,18,15,90,6.1,3,7.8,3,5.35,CSE,1,49.93,FAIL
17,8,4,9,14,66,4.0,1,5.7,7,5.08,MECH,2,40.66,FAIL
7,7,3,7,8,69,0.0,1,6.5,6,4.96,CSE,2,32.61,FAIL
12,14,6,18,19,100,4.5,2,9.3,4,6.41,ECE,4,59.1,D
17,10,4,12,16,79,5.5,1,9.7,2,6.33,MECH,2,54.05,D
10,6,2,11,7,69,2.1,2,6.1,7,4.07,CSE,3,32.69,FAIL
14,4,0,11,10,41,3.5,3,7.9,6,3.75,ECE,3,22.38,FAIL
17,12,5,17,16,95,1.7,2,6.2,3,5.86,ECE,4,60.62,C
9,5,0,12,8,54,0.0,1,6.6,5,4.27,MECH,3,29.64,FAIL
17,7,4,17,8,59,6.1,2,6.1,7,4.95,MECH,2,40.2,FAIL
13,10,5,10,11,70,4.0,0,4.4,5,4.95,MECH,2,43.06,FAIL
18,12,5,22,21,96,7.2,2,7.1,5,6.17,MECH,4,62.23,C
19,10,5,14,18,86,5.7,0,7.4,7,5.81,ECE,1,59.03,D
10,5,3,9,13,72,3.3,3,6.0,8,4.62,CSE,3,29.63,FAIL
15,9,4,16,10,79,3.8,1,8.6,5,4.48,MECH,2,47.13,FAIL
16,11,4,16,12,65,5.1,0,6.3,2,5.74,MECH,2,49.89,FAIL
13,8,6,10,13,77,5.9,2,6.0,2,5.98,MECH,1,43.59,FAIL
19,9,4,16,14,76,4.6,1,7.8,4,4.83,CSE,1,52.02,D
14,10,3,16,16,89,6.2,1,4.7,3,5.15,ECE,2,54.06,D
11,8,5,16,19,89,3.4,1,8.4,2,6.29,ECE,1,54.84,D
11,8,4,12,9,82,2.0,1,6.4,9,5.2,MECH,2,38.45,FAIL
8,7,2,15,10,69,3.9,1,8.5,6,3.79,ECE,3,37.95,FAIL
16,7,6,20,13,86,4.4,1,8.9,4,5.99,ECE,1,54.77,D
17,9,7,14,12,73,1.6,0,8.0,5,4.86,ECE,3,49.84,FAIL
12,6,4,7,13,58,1.3,2,5.8,1,4.86,MECH,3,32.88,FAIL
18,7,5,9,11,68,4.9,0,5.1,7,4.87,MECH,4,42.47,FAIL
16,9,4,10,15,76,3.2,1,4.8,1,4.93,CSE,4,51.15,D
7,9,7,18,17,88,3.7,1,8.7,6,5.82,ECE,4,51.0,D
15,8,5,12,12,72,3.3,3,6.8,1,5.09,MECH,3,44.01,FAIL
12,9,3,16,17,56,7.0,0,6.1,4,5.6,ECE,4,48.56,FAIL
17,8,6,13,17,75,6.5,3,6.8,7,5.8,CSE,4,48.83,FAIL
12,7,4,16,10,76,1.5,1,8.6,2,4.95,ECE,2,42.38,FAIL
21,8,3,9,10,77,2.9,3,8.2,5,4.82,MECH,3,42.2,FAIL
